probe	logFC	AveExpr	t	P.Value	adj.P.Val	B	symbol
206997_s_at	0.228015237075758	5.4543236976087	3.11795709987682	0.00458467384085483	0.465092027479379	-1.9829768615337	HS6ST1
213564_x_at	-0.599283721818184	10.909885703913	-3.11916414388721	0.00457128503951851	0.465092027479379	-1.9805039765676	LDHB
218972_at	0.308102690734849	8.55439056413043	3.11355446989263	0.00463382877167556	0.467932069797283	-1.99199359946727	TTC17
211984_at	0.603072614280302	9.676210307	3.10976238817081	0.004676572367274	0.470101808646657	-1.99975615088638	CALM1 /// CALM2 /// CALM3
216840_s_at	-0.550149618159091	7.27870762952174	-3.10416281379016	0.00474038262259735	0.474360007686608	-2.01121231849908	LAMA2
213902_at	-0.344005465742424	9.38464185034783	-3.10129294420439	0.00477340952652384	0.475513295851688	-2.01708081461874	ASAH1
204021_s_at	0.308713379924241	6.18787507330435	3.08785648826229	0.00493099805414575	0.489009067118535	-2.04452959010757	PURA
200770_s_at	-0.358345471787879	8.62787618160869	-3.0792192502377	0.00503492185504031	0.490473379930287	-2.06215058206745	LAMC1
206363_at	-0.279409900803031	7.15020734295652	-3.07778469506187	0.00505238466803005	0.490473379930287	-2.06507543780538	MAF
212266_s_at	0.364677152272727	11.1666291430435	3.08344087805761	0.00498386721365246	0.490473379930287	-2.05354028696016	SRSF5
214078_at	0.212484081015151	3.96301085847826	3.07743459481628	0.00505665523961589	0.490473379930287	-2.06578916441777	AF070581
219702_at	-0.569545394924244	11.15009325	-3.07747580413634	0.00505615238291716	0.490473379930287	-2.06570515525447	PLAC1
201309_x_at	-0.252540329939394	7.80098341013043	-3.07187763418131	0.0051249050228072	0.490637552291693	-2.07711364853065	NREP
203287_at	0.242588621530302	8.74416552008696	3.07260468469617	0.00511592554086592	0.490637552291693	-2.07563244091301	LAD1
221028_s_at	0.311882822272728	7.64807611421739	3.07497984943169	0.00508669592440065	0.490637552291693	-2.07079262881515	GFOD2
200783_s_at	-0.193338850765152	7.32861944630435	-3.06849118935491	0.00516692896032037	0.491496336957595	-2.08401103382099	STMN1
204471_at	-0.213832856545455	4.01720009491304	-3.05461207609332	0.00534263702345514	0.491496336957595	-2.11224902286613	GAP43
205093_at	0.403218147863635	8.13955999547826	3.05704672517585	0.00531140613793033	0.491496336957595	-2.10729912640393	PLEKHA6
205141_at	0.181294565909091	5.49602349826087	3.05934330465566	0.00528210671168445	0.491496336957595	-2.10262854714738	ANG
208336_s_at	0.502126751159091	9.3067484016087	3.05601136195567	0.0053246660089203	0.491496336957595	-2.10940431412554	TECR
210624_s_at	0.378714158795454	9.13883379734783	3.06332324147066	0.00523169759224623	0.491496336957595	-2.09453131254824	ILVBL
212311_at	-0.343618389810605	8.14090452282609	-3.0613598780221	0.00525650729617402	0.491496336957595	-2.09852630703204	SEL1L3
213688_at	0.272402358507576	6.19528035756522	3.05833848165674	0.00529490699363124	0.491496336957595	-2.10467223303889	CALM1 /// CALM2 /// CALM3
213869_x_at	-0.420470347340909	7.39949478469565	-3.05356511942361	0.00535612105841195	0.491496336957595	-2.11437712726747	THY1
219710_at	-0.597195391795455	8.25145539813044	-3.066769374414	0.00518842220685463	0.491496336957595	-2.08751684861203	SH3TC2
219512_at	-0.20557225275	4.9119568976087	-3.05138461883626	0.00538430902102073	0.492041297520138	-2.11880843284798	DSN1
208813_at	-0.237861569431819	7.53764114878261	-3.04788603836409	0.0054298332498336	0.493658875794116	-2.12591583419903	GOT1
221958_s_at	-0.522108523113635	7.35553275452174	-3.04660040711143	0.00544665456449307	0.493658875794116	-2.12852681208751	WLS
215716_s_at	-0.329678286924243	5.25565178834783	-3.04410765150804	0.00547941227218913	0.494600826120256	-2.1335881087149	ATP2B1
203404_at	0.261027243439394	7.25556528073913	3.03486814784101	0.00560248289555386	0.500267695816994	-2.15233391558529	ARMCX2
209436_at	-0.397768435378789	8.29262284395652	-3.03530348176555	0.00559662531329694	0.500267695816994	-2.151451177504	SPON1
209550_at	-0.369652292931819	7.52936447730435	-3.03430596150892	0.0056100560055444	0.500267695816994	-2.15347380218247	NDN
201487_at	-0.465247096916667	9.35894945721739	-3.03050638617615	0.00566149681553904	0.502287199226262	-2.1611756306362	CTSC
207279_s_at	0.19881549301515	6.91354290226087	3.02928502296853	0.00567812795869616	0.502287199226262	-2.16365055658393	NEBL
201015_s_at	0.410878406492425	9.4450128866087	3.0237609353434	0.00575393424458643	0.50510061751039	-2.17483945269226	JUP
203125_x_at	0.177276975022727	8.76904387652174	3.0219892227095	0.00577845155912859	0.50510061751039	-2.17842630134828	SLC11A2
213617_s_at	-0.280130481772728	7.20001122230435	-3.023008772994	0.00576433064006423	0.50510061751039	-2.1763623139558	TPGS2
204285_s_at	-0.528835861765153	7.01275434952174	-3.01186528580444	0.00592047637826618	0.510726220389736	-2.19890629088701	PMAIP1
204753_s_at	-0.727386344613637	7.96040769943478	-3.0151770247072	0.00587365392488373	0.510726220389736	-2.19220989171146	HLF
204955_at	-0.540909494181818	7.95709547204348	-3.01083004481256	0.00593518601131188	0.510726220389736	-2.20099896569444	SRPX
209282_at	0.31881291155303	7.4023697006087	3.01329967322154	0.0059001528987417	0.510726220389736	-2.19600629226365	PRKD2
203225_s_at	0.431826983825757	8.08583032713043	3.00317011152357	0.00604511576629371	0.518169516168936	-2.21647409388211	RFK
212383_at	0.289513348507576	9.1704194516087	2.99841402393118	0.00611434784385403	0.522080318790856	-2.22607470527171	ATP6V0A1
210517_s_at	0.380886527757575	9.00027859869565	2.99288464484696	0.00619578858168167	0.522976581999581	-2.23722856237047	AKAP12
210818_s_at	0.246316774954546	4.92977917552174	2.99461106839134	0.00617024995571146	0.522976581999581	-2.23374691597138	BACH1 /// GRIK1-AS2
214196_s_at	0.51448488034091	7.81860035	2.99397364488811	0.00617966749949706	0.522976581999581	-2.23503249071483	TPP1
213448_at	0.277452372030302	7.98551140395652	2.98592045289494	0.00629983704193421	0.525782135766666	-2.25126485326656	
216197_at	0.2351891845	5.1911587246087	2.98588631506933	0.0063003511633808	0.525782135766666	-2.25133362514899	
220191_at	-1.15214015116667	7.1579760203913	-2.98766597131147	0.00627360255713456	0.525782135766666	-2.2477480172569	GKN1
207007_at	0.209606867992423	5.74772972313044	2.9804342598166	0.00638297607256335	0.528687325261193	-2.26231287494697	NR1I3
48531_at	0.257478664181818	8.68228330417391	2.98149514458813	0.0063668179340369	0.528687325261193	-2.26017712584694	TNIP2
204872_at	-0.293367840098485	6.8459442543913	-2.97823021726782	0.0064166706479315	0.529495042458975	-2.26674901018455	TLE4
209803_s_at	-0.445922816189392	9.84274137291304	-2.96697900759032	0.00659133633586296	0.541886256756912	-2.28937363265054	PHLDA2
201911_s_at	-0.251469184681818	6.70617186243478	-2.96381827380216	0.0066412143712439	0.541957401550033	-2.29572308224876	FARP1
215794_x_at	-0.327795252833334	7.52630087782609	-2.96432809314422	0.00663314487869842	0.541957401550033	-2.29469911926978	GLUD2
201438_at	-0.646935792242424	9.71413005121739	-2.96194341672308	0.00667097046868017	0.54238423498111	-2.29948807228222	COL6A3
212055_at	-0.356757631575758	7.14843790543478	-2.95867575176738	0.00672313612446984	0.543309608725445	-2.30604766679357	TPGS2
216547_at	-0.16280804262879	8.11582199095652	-2.95815490383841	0.00673148689987664	0.543309608725445	-2.30709295274033	RP4-710M16.1
204032_at	0.526890436507577	7.99440126608696	2.95034724186925	0.00685785870906924	0.549498352721255	-2.32275291386802	BCAR3
207761_s_at	-0.472836517704546	8.20689132486956	-2.95087843415582	0.00684918983697127	0.549498352721255	-2.32168803934686	METTL7A
209920_at	0.373627794318181	6.48617548069565	2.94835811372392	0.00689041356667191	0.550113704068409	-2.32673978262366	BMPR2
201844_s_at	0.411855950742423	10.6943572406957	2.93036464008073	0.00719166768195776	0.570335379160792	-2.36275328568534	RYBP
203305_at	-0.498692940477273	10.2958680116087	-2.9286472641105	0.00722106742776494	0.570335379160792	-2.36618570561193	F13A1
221530_s_at	-0.337311858818183	5.50345888691304	-2.92997076488691	0.00719840034031724	0.570335379160792	-2.36354057659525	BHLHE41
209615_s_at	0.365476890886364	5.4844357486087	2.92679580152915	0.00725289075401082	0.570810245640389	-2.36988516051917	PAK1
213428_s_at	-0.515511746931818	9.81766497560869	-2.92080072499209	0.00735685384712375	0.576939088046602	-2.38185725000619	COL6A1
203946_s_at	-0.258417533	4.69008962504348	-2.91671863123594	0.00742845300811961	0.579880190561498	-2.39000314648468	ARG2
209146_at	-0.406970475886363	6.24665008443478	-2.9155443713561	0.00744917178458502	0.579880190561498	-2.3923455025881	MSMO1
221589_s_at	-0.336310355106061	5.49942008604348	-2.91419654403156	0.00747302076916242	0.579880190561498	-2.39503358475915	ALDH6A1
200742_s_at	0.363385537984848	10.2749632167826	2.90552050975904	0.00762828515078595	0.589858482900809	-2.41232413129779	TPP1
203298_s_at	-0.205728053356061	8.4499663316087	-2.90226254055403	0.00768737743111278	0.590501670924865	-2.41881123215927	JARID2
213880_at	-0.567181506477272	7.31507384973913	-2.90211817551233	0.00769000593381692	0.590501670924865	-2.41909861169794	LGR5
209603_at	0.377209470409092	8.56167105917391	2.9006506616831	0.00771677398191673	0.590506770277123	-2.42201955997707	GATA3
200998_s_at	-0.392420226477274	8.397577746	-2.895212381964	0.00781674472013177	0.595513732911724	-2.43283836491774	CKAP4
209650_s_at	0.249398897295455	8.30052370026087	2.89416920846081	0.0078360613283885	0.595513732911724	-2.43491262656772	TBC1D22A
210275_s_at	-0.29695385678788	10.3244766384348	-2.88947004781302	0.00792364019964791	0.600107202106895	-2.44425247554222	ZFAND5
204718_at	-0.335821675439394	6.43732668934783	-2.88369363084671	0.00803257040966337	0.605103018893415	-2.45572436093628	EPHB6
210958_s_at	0.256411470734848	8.74719840295652	2.88050410040891	0.00809332574100164	0.605103018893415	-2.46205442039264	MAST4
212962_at	0.566319988015151	6.88669433191304	2.88020475490017	0.00809905012853044	0.605103018893415	-2.46264835487086	SYDE1
218021_at	-0.158106429159091	6.58160077304348	-2.88233443005927	0.00805840780758681	0.605103018893415	-2.4584222560826	DHRS4 /// DHRS4L2
219263_at	-0.406435863386363	7.05675796669565	-2.87792095544917	0.00814284997979942	0.606327027957119	-2.46717877273861	RNF128
202148_s_at	-0.284882954371213	7.99146322356522	-2.87618529959066	0.00817628757020985	0.60677382421205	-2.47062077129228	PYCR1
202965_s_at	0.316652242424241	10.7031138965217	2.87368784024567	0.00822463019268342	0.60832005589028	-2.47557190740067	CAPN6
206210_s_at	0.466324868621212	6.897073666	2.8706630994353	0.00828354257323391	0.608606458495243	-2.48156582398241	CETP
213519_s_at	-0.560394377765151	7.94865494282609	-2.8720356304787	0.00825676054436177	0.608606458495243	-2.47884632063353	LAMA2
208959_s_at	0.458755008113637	9.95347389065217	2.86223269093119	0.00844986111604317	0.610681956148022	-2.49825703479463	ERP44
209392_at	-0.445261988068183	9.17121203634783	-2.86228485478318	0.00844882233263178	0.610681956148022	-2.49815382346291	ENPP2
211284_s_at	0.337382899530303	10.4985346102609	2.86406794344234	0.00841338692407873	0.610681956148022	-2.49462530445815	GRN
212190_at	-0.34317358257576	12.7542896043478	-2.86451135599595	0.00840459688171041	0.610681956148022	-2.49374769273615	SERPINE2
221898_at	-0.415197370674242	6.56421772495652	-2.86436370708266	0.00840752284972525	0.610681956148022	-2.49403992935159	PDPN
51158_at	-0.190997121053031	5.88826042478261	-2.85777774475729	0.00853902465401436	0.615115733627126	-2.5070684996596	FAM174B
206453_s_at	0.350241655098483	8.3252858913913	2.85143977979459	0.0086674148588756	0.622337271441669	-2.51959385218363	NDRG2
205236_x_at	-0.43087138084091	8.71747764852174	-2.84718690442088	0.0087545905808739	0.622533024746065	-2.52799158844241	SOD3
210727_at	0.152087382143939	5.46467288978261	2.84971987458222	0.00870257001492544	0.622533024746065	-2.52299065663731	CALCA
214958_s_at	0.217986903401515	6.6938026976087	2.84746572680965	0.00874884989522842	0.622533024746065	-2.5274411972856	TMC6
201432_at	-0.370135235772728	9.26120989121739	-2.84460076955155	0.00880800702553015	0.624323959517946	-2.53309542637421	CAT
214114_x_at	-0.153173948204547	8.87840010691304	-2.84247124579383	0.00885222395202733	0.625453459102506	-2.5372965595266	FASTK
220547_s_at	-0.293386804931818	7.85524180969565	-2.84061466662433	0.00889094508151471	0.626188695788847	-2.54095807101039	FAM35A
212930_at	-0.275519853060607	5.61538316317391	-2.83718288806278	0.00896294169403818	0.629255414487792	-2.54772332230176	ATP2B1
204364_s_at	-0.411766211901516	6.79500852247826	-2.83479568836775	0.00901334904257359	0.630791816697832	-2.55242716032909	REEP1
205234_at	-0.484350472939395	8.18995482769565	-2.83059513272768	0.00910269923067071	0.633038344296487	-2.56069975894444	SLC16A4
211626_x_at	0.21075138935606	6.13533107934783	2.83066864129201	0.00910112844077935	0.633038344296487	-2.56055503854919	ERG
203178_at	-0.289493150242424	5.26009289243478	-2.82784580426211	0.00916163379515917	0.635139596802335	-2.56611128949369	GATM
212192_at	-0.534434885015152	8.633052474	-2.82228864309135	0.00928186193992522	0.640737020966135	-2.5770422005594	KCTD12
212448_at	-0.229987389909091	6.11158145808696	-2.82144150385373	0.00930032031336782	0.640737020966135	-2.57870765888773	NEDD4L
203588_s_at	-0.308487397901517	7.73956128508696	-2.81914125044349	0.00935061609987244	0.642201475306456	-2.58322875835475	TFDP2
218096_at	-0.681463110856061	8.8334060663913	-2.81544940670715	0.00943187794164465	0.645777029967404	-2.59048147400038	AGPAT5
210201_x_at	-0.226238407901516	8.0476421236087	-2.8127723094494	0.00949122149422602	0.647834454767927	-2.59573797214425	BIN1
219626_at	-0.155648448780303	7.86474707904348	-2.81015256392761	0.00954963556645918	0.649815970929984	-2.60087963747475	MAP7D3
209183_s_at	-0.318491168469696	9.74162456034783	-2.80524908252551	0.00965988658192184	0.653297834125998	-2.61049757109459	C10orf10
210387_at	-0.611465702742425	6.50386536086957	-2.80633530837714	0.0096353603239387	0.653297834125998	-2.60836766055469	HIST1H2BG /// HIST1H2BJ
201030_x_at	-0.531137776969696	10.0962358237391	-2.80360655695491	0.00969708587904981	0.653814189680447	-2.61371757154669	LDHB
203085_s_at	0.799264541409091	8.43823076991304	2.80205838251001	0.00973227232090786	0.654192104488989	-2.61675180920315	TGFB1
218686_s_at	0.190433561719696	9.12017796626087	2.8003318140259	0.00977165562137647	0.654848982020426	-2.62013476417166	RHBDF1
201920_at	-0.450692055818183	10.0438429155217	-2.79818352172543	0.00982086888978163	0.656158657092208	-2.62434267706682	SLC20A1
205990_s_at	-0.681559117469697	8.42563580034783	-2.79422166188855	0.00991224256684371	0.658286019116362	-2.63209894243471	WNT5A
214620_x_at	0.23613966330303	9.77561048795652	2.79455145434888	0.00990460590256449	0.658286019116362	-2.63145349133512	PAM
203124_s_at	0.569023253227272	8.77038446760869	2.79229602691773	0.00995694373025913	0.658436437859674	-2.63586697917582	SLC11A2
209529_at	-0.479910205166667	6.78301274686957	-2.79025882988434	0.0100044419976211	0.658436437859674	-2.63985200250188	PPAP2C
215071_s_at	-0.415471893946969	8.85851205869565	-2.7890127376179	0.0100336007035365	0.658436437859674	-2.64228885404447	HIST1H2AC
218962_s_at	-0.415452950219698	7.86867085465217	-2.7890648383649	0.0100323799331849	0.658436437859674	-2.64218697625499	TMEM168
204765_at	0.211174060022727	9.15662115417391	2.78296232354232	0.0101763260490329	0.66582677684723	-2.65411378993762	ARHGEF5
214522_x_at	-0.17616261314394	5.60442743613044	-2.77695552570173	0.0103199177458418	0.673230032298796	-2.66584158978648	HIST1H2AD /// HIST1H3D
201454_s_at	0.466168495159092	7.6375818003913	2.76998325776311	0.0104889873759804	0.674433587026478	-2.679439456311	NPEPPS
201875_s_at	-0.211744165954546	7.84274212343478	-2.76866088516021	0.0105213469375598	0.674433587026478	-2.68201663387128	MPZL1
209440_at	-0.224332398098486	7.86994910386957	-2.77299207646175	0.0104157087240901	0.674433587026478	-2.67357339482903	PRPS1
210664_s_at	0.681130694416667	10.3214988952174	2.77117664565006	0.0104598648296999	0.674433587026478	-2.67711315927802	TFPI
211340_s_at	-0.439501814659092	8.97615978130435	-2.77033934073586	0.0104802897928376	0.674433587026478	-2.67874538547232	MCAM /// MIR6756
218692_at	-0.147514190409092	6.05060930147826	-2.76961815622755	0.010497912316748	0.674433587026478	-2.68015106227485	SYBU
209498_at	0.267750227598485	7.06301094173913	2.76663577569558	0.0105710857192801	0.675663470178845	-2.6859622516585	CEACAM1
212365_at	-0.22816338034091	8.17006758143478	-2.75963241577992	0.0107448110649437	0.684334408218379	-2.69959669516949	MYO1B
213301_x_at	0.420777085962121	6.7449336773913	2.75868032564143	0.0107686354989824	0.684334408218379	-2.7014489995437	TRIM24
201591_s_at	-0.171217683075759	9.43393897482609	-2.75378162348597	0.0108920067814503	0.686939709888719	-2.71097468478375	NISCH
208621_s_at	0.778922041871212	8.97146842034783	2.75443439673105	0.0108754904023967	0.686939709888719	-2.70970581151993	EZR
219607_s_at	-0.546610699159092	8.48576407404348	-2.75335480695734	0.0109028188184915	0.686939709888719	-2.71180426151038	MS4A4A
201910_at	-0.228739553128788	8.530937335	-2.74869037064218	0.0110216388273808	0.688245547358344	-2.72086623571121	FARP1
202974_at	-0.356794299416667	9.33825578547826	-2.74766081076499	0.011048029360715	0.688245547358344	-2.72286545501375	MPP1
213348_at	-0.37414066280303	12.0471119395652	-2.74907942195214	0.0110116818187079	0.688245547358344	-2.72011067511053	CDKN1C
218928_s_at	-0.214221331431818	7.316632322	-2.74820395650547	0.0110340995850987	0.688245547358344	-2.7218108087401	SLC37A1
